actor
{'twitterTimeZone': 'Yakutsk'}
{'twitterTimeZone': 'Beijing'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Wellington'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Chennai'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Hobart'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Solomon Is.'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Lisbon'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hobart'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Solomon Is.'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Beijing'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'London'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Quito'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Auckland'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Urumqi'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'London'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Beijing'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Solomon Is.'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Greenland'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Eastern Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Yakutsk'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'London'}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Greenland'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'London'}
{'twitterTimeZone': 'New Caledonia'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Rome'}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Athens'}
{'twitterTimeZone': 'Brisbane'}
{'twitterTimeZone': 'Adelaide'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Hawaii'}
{'twitterTimeZone': 'Perth'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Lisbon'}
{'twitterTimeZone': 'Pacific Time (US & Canada)'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Atlantic Time (Canada)'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Canberra'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Melbourne'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': 'Sydney'}
{'twitterTimeZone': None}
{'twitterTimeZone': 'Melbourne'}
